date,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_novavax
2021-04-20T00:00:00.000,290200,2012500,2377050,
2021-04-20T00:00:00.000,192700,1546800,1776645,
2021-04-20T00:00:00.000,376000,2563400,3279900,
2021-04-20T00:00:00.000,10800,40500,0,
2021-04-20T00:00:00.000,164400,1381400,1749930,
2021-04-20T00:00:00.000,952150,6808000,8528715,
2021-04-20T00:00:00.000,372800,2480600,3018795,
2021-04-20T00:00:00.000,849500,4549200,5384925,
2021-04-20T00:00:00.000,3800,20800,0,
2021-04-20T00:00:00.000,497900,3521300,4246905,
2021-04-20T00:00:00.000,244000,1623500,1894230,
2021-04-20T00:00:00.000,124400,819500,977925,
2021-04-20T00:00:00.000,31400,224300,213915,
2021-04-20T00:00:00.000,186400,1177000,1356810,
2021-04-20T00:00:00.000,51600,321000,374205,
2021-04-20T00:00:00.000,70000,523800,707460,
2021-04-20T00:00:00.000,534500,3954500,4976985,
2021-04-20T00:00:00.000,80200,504200,585780,
2021-04-20T00:00:00.000,82800,495000,563355,
2021-04-20T00:00:00.000,222400,1522500,1799070,
2021-04-20T00:00:00.000,267600,1862500,2246010,
2021-04-20T00:00:00.000,146900,932000,1134900,
2021-04-20T00:00:00.000,1658300,10079300,23277735,
2021-04-20T00:00:00.000,44500,288800,382005,
2021-04-20T00:00:00.000,226600,1451500,1696305,
2021-04-20T00:00:00.000,11100,53200,76440,
2021-04-20T00:00:00.000,61100,407700,438165,
2021-04-20T00:00:00.000,83100,567900,676455,
2021-04-20T00:00:00.000,143100,1066400,1160835,
2021-04-20T00:00:00.000,1600,61600,0,
2021-04-20T00:00:00.000,2600,17800,42510,
2021-04-20T00:00:00.000,73000,890100,694785,
2021-04-20T00:00:00.000,709200,4350000,5434845,
2021-04-20T00:00:00.000,157900,1065500,1179360,
2021-04-19T00:00:00.000,44500,279700,359775,
2021-04-19T00:00:00.000,311600,2086600,2569320,
2021-04-19T00:00:00.000,600,12400,30810,
2021-04-19T00:00:00.000,6600,52800,78390,
2021-04-19T00:00:00.000,520700,3390000,3962010,
2021-04-19T00:00:00.000,31600,269500,289380,
2021-04-19T00:00:00.000,1658300,10040700,23160735,
2021-04-19T00:00:00.000,393600,2609200,2996370,
2021-04-19T00:00:00.000,83100,555100,644865,
2021-04-19T00:00:00.000,157900,1044100,1168830,
2021-04-19T00:00:00.000,219800,1376100,1799265,
2021-04-19T00:00:00.000,162400,1107900,1211145,
2021-04-19T00:00:00.000,53700,385200,456885,
2021-04-19T00:00:00.000,186400,1169600,1348620,
2021-04-19T00:00:00.000,244000,1616600,1804140,
2021-04-19T00:00:00.000,53300,371000,378495,
2021-04-19T00:00:00.000,31400,223300,213915,
2021-04-19T00:00:00.000,445300,3006500,3717675,
2021-04-19T00:00:00.000,124400,813000,945165,
2021-04-19T00:00:00.000,534500,3875400,4804995,
2021-04-19T00:00:00.000,1600,61600,0,
2021-04-19T00:00:00.000,51600,320900,374205,
2021-04-19T00:00:00.000,11100,53200,76440,
2021-04-19T00:00:00.000,543900,3483800,4281810,
2021-04-19T00:00:00.000,3800,20800,0,
2021-04-19T00:00:00.000,1584000,8967300,10902255,
2021-04-19T00:00:00.000,414600,2913600,3449745,
2021-04-19T00:00:00.000,95500,723300,703365,
2021-04-19T00:00:00.000,164400,1351400,1739400,
2021-04-19T00:00:00.000,151000,999700,1095315,
2021-04-19T00:00:00.000,849500,4516600,5283135,
2021-04-19T00:00:00.000,143100,1064200,1153815,
2021-04-19T00:00:00.000,700,21400,41340,
2021-04-19T00:00:00.000,50600,341800,426075,
2021-04-19T00:00:00.000,952150,6799900,8346195,
2021-04-19T00:00:00.000,290200,1965000,2260050,
2021-04-19T00:00:00.000,1343800,7433300,9030645,
2021-04-19T00:00:00.000,520200,2818500,2621385,
2021-04-19T00:00:00.000,146900,928500,1126710,
2021-04-19T00:00:00.000,2259300,13780200,16578510,
2021-04-19T00:00:00.000,137800,957400,1071720,
2021-04-19T00:00:00.000,276100,1963100,2476305,
2021-04-19T00:00:00.000,376000,2556000,3035370,
2021-04-19T00:00:00.000,222400,1522200,1768650,
2021-04-19T00:00:00.000,337300,2053200,2385240,
2021-04-19T00:00:00.000,221500,1503800,1704105,
2021-04-19T00:00:00.000,80200,501000,563550,
2021-04-19T00:00:00.000,257000,1607400,2049645,
2021-04-19T00:00:00.000,2600,17800,42510,
2021-04-19T00:00:00.000,497900,3421800,4113525,
2021-04-19T00:00:00.000,192700,1502800,1690065,
2021-04-19T00:00:00.000,40200,251700,278460,
2021-04-19T00:00:00.000,73000,890100,694785,
2021-04-19T00:00:00.000,17641150,112801100,134063475,
2021-04-19T00:00:00.000,372800,2475600,2890095,
2021-04-19T00:00:00.000,326500,2182300,2595060,
2021-04-19T00:00:00.000,709200,4329100,5207865,
2021-04-19T00:00:00.000,82800,478300,535275,
2021-04-19T00:00:00.000,10800,40500,0,
2021-04-19T00:00:00.000,61100,407200,431145,
2021-04-19T00:00:00.000,70000,523200,675870,
2021-04-19T00:00:00.000,283300,2043800,2215395,
2021-04-19T00:00:00.000,226600,1407500,1585155,
2021-04-19T00:00:00.000,96600,670400,789360,
2021-04-19T00:00:00.000,267600,1798700,2127840,
2021-04-18T00:00:00.000,124400,813000,945165,
2021-04-18T00:00:00.000,543900,3483800,4281810,
2021-04-18T00:00:00.000,219800,1376100,1799265,
2021-04-18T00:00:00.000,192700,1502800,1690065,
2021-04-18T00:00:00.000,337300,2053200,2385240,
2021-04-18T00:00:00.000,257000,1607400,2049645,
2021-04-18T00:00:00.000,520200,2818500,2621385,
2021-04-18T00:00:00.000,31400,223300,213915,
2021-04-18T00:00:00.000,226600,1407500,1585155,
2021-04-18T00:00:00.000,520700,3390000,3962010,
2021-04-18T00:00:00.000,326500,2182300,2595060,
2021-04-18T00:00:00.000,1343800,7433300,9030645,
2021-04-18T00:00:00.000,445300,3006500,3717675,
2021-04-18T00:00:00.000,290200,1965000,2260050,
2021-04-18T00:00:00.000,1584000,8967300,10902255,
2021-04-18T00:00:00.000,73000,890100,694785,
2021-04-18T00:00:00.000,146900,928500,1126710,
2021-04-18T00:00:00.000,40200,251700,278460,
2021-04-18T00:00:00.000,83100,555100,644865,
2021-04-18T00:00:00.000,11100,53200,76440,
2021-04-18T00:00:00.000,10800,40500,0,
2021-04-18T00:00:00.000,164400,1351400,1739400,
2021-04-18T00:00:00.000,70000,523200,675870,
2021-04-18T00:00:00.000,534500,3875400,4804995,
2021-04-18T00:00:00.000,600,12400,30810,
2021-04-18T00:00:00.000,244000,1616600,1804140,
2021-04-18T00:00:00.000,53300,371000,378495,
2021-04-18T00:00:00.000,137800,957400,1071720,
2021-04-18T00:00:00.000,221500,1503800,1704105,
2021-04-18T00:00:00.000,82800,478300,535275,
2021-04-18T00:00:00.000,157900,1044100,1168830,
2021-04-18T00:00:00.000,311600,2086600,2569320,
2021-04-18T00:00:00.000,51600,320900,374205,
2021-04-18T00:00:00.000,700,21400,41340,
2021-04-18T00:00:00.000,414600,2913600,3449745,
2021-04-18T00:00:00.000,376000,2556000,3035370,
2021-04-18T00:00:00.000,151000,999700,1095315,
2021-04-18T00:00:00.000,952150,6799900,8346195,
2021-04-18T00:00:00.000,276100,1963100,2476305,
2021-04-18T00:00:00.000,267600,1798700,2127840,
2021-04-18T00:00:00.000,186400,1169600,1348620,
2021-04-18T00:00:00.000,222400,1522200,1768650,
2021-04-18T00:00:00.000,1600,61600,0,
2021-04-18T00:00:00.000,17641150,112801100,134063475,
2021-04-18T00:00:00.000,143100,1064200,1153815,
2021-04-18T00:00:00.000,2259300,13780200,16578510,
2021-04-18T00:00:00.000,849500,4516600,5283135,
2021-04-18T00:00:00.000,61100,407200,431145,
2021-04-18T00:00:00.000,6600,52800,78390,
2021-04-18T00:00:00.000,162400,1107900,1211145,
2021-04-18T00:00:00.000,44500,279700,359775,
2021-04-18T00:00:00.000,283300,2043800,2215395,
2021-04-18T00:00:00.000,1658300,10040700,23160735,
2021-04-18T00:00:00.000,372800,2475600,2890095,
2021-04-18T00:00:00.000,3800,20800,0,
2021-04-18T00:00:00.000,80200,501000,563550,
2021-04-18T00:00:00.000,53700,385200,456885,
2021-04-18T00:00:00.000,497900,3421800,4113525,
2021-04-18T00:00:00.000,709200,4329100,5207865,
2021-04-18T00:00:00.000,95500,723300,703365,
2021-04-18T00:00:00.000,2600,17800,42510,
2021-04-18T00:00:00.000,50600,341800,426075,
2021-04-18T00:00:00.000,96600,670400,789360,
2021-04-18T00:00:00.000,31600,269500,289380,
2021-04-18T00:00:00.000,393600,2609200,2996370,
2021-04-17T00:00:00.000,276100,1963100,2476305,
2021-04-17T00:00:00.000,50600,341800,426075,
2021-04-17T00:00:00.000,1658300,10032500,22666995,
2021-04-17T00:00:00.000,3800,20800,0,
2021-04-17T00:00:00.000,1600,61600,0,
2021-04-17T00:00:00.000,31600,269500,289380,
2021-04-17T00:00:00.000,162400,1107900,1211145,
2021-04-17T00:00:00.000,53700,385200,456885,
2021-04-17T00:00:00.000,226600,1407500,1585155,
2021-04-17T00:00:00.000,222400,1522200,1768650,
2021-04-17T00:00:00.000,70000,523200,675870,
2021-04-17T00:00:00.000,143100,1064200,1153815,
2021-04-17T00:00:00.000,192700,1502800,1690065,
2021-04-17T00:00:00.000,61100,407200,431145,
2021-04-17T00:00:00.000,82800,478300,535275,
2021-04-17T00:00:00.000,40200,251700,278460,
2021-04-17T00:00:00.000,534500,3875400,4804995,
2021-04-17T00:00:00.000,73000,890100,694785,
2021-04-17T00:00:00.000,11100,53200,76440,
2021-04-17T00:00:00.000,257000,1607400,2049645,
2021-04-17T00:00:00.000,849500,4516600,5283135,
2021-04-17T00:00:00.000,244000,1616500,1804140,
2021-04-17T00:00:00.000,164400,1351400,1739400,
2021-04-17T00:00:00.000,2259300,13780200,16578510,
2021-04-17T00:00:00.000,414600,2913600,3449745,
2021-04-17T00:00:00.000,267600,1798700,2127840,
2021-04-17T00:00:00.000,283300,2043500,2215395,
2021-04-17T00:00:00.000,44500,279700,359775,
2021-04-17T00:00:00.000,31400,223300,213915,
2021-04-17T00:00:00.000,497900,3421800,4113525,
2021-04-17T00:00:00.000,952150,6799900,8346195,
2021-04-17T00:00:00.000,83100,555100,644865,
2021-04-17T00:00:00.000,95500,723300,703365,
2021-04-17T00:00:00.000,6600,52800,78390,
2021-04-17T00:00:00.000,376000,2556000,3035370,
2021-04-17T00:00:00.000,445300,3006500,3717675,
2021-04-17T00:00:00.000,80200,501000,563550,
2021-04-17T00:00:00.000,124400,813000,945165,
2021-04-17T00:00:00.000,543900,3483800,4281810,
2021-04-17T00:00:00.000,137800,957400,1071720,
2021-04-17T00:00:00.000,600,12400,30810,
2021-04-17T00:00:00.000,146900,928500,1126710,
2021-04-17T00:00:00.000,520200,2818500,2621385,
2021-04-17T00:00:00.000,290200,1965000,2260050,
2021-04-17T00:00:00.000,53300,371000,378495,
2021-04-17T00:00:00.000,157900,1044100,1168830,
2021-04-17T00:00:00.000,221500,1503700,1704105,
2021-04-17T00:00:00.000,186400,1169600,1348620,
2021-04-17T00:00:00.000,51600,320900,374205,
2021-04-17T00:00:00.000,520700,3390000,3962010,
2021-04-17T00:00:00.000,709200,4329100,5207865,
2021-04-17T00:00:00.000,219800,1376100,1799265,
2021-04-17T00:00:00.000,151000,999700,1095315,
2021-04-17T00:00:00.000,1584000,8967300,10902255,
2021-04-17T00:00:00.000,1343800,7433300,9030645,
2021-04-17T00:00:00.000,96600,670400,789360,
2021-04-17T00:00:00.000,2600,17800,42510,
2021-04-17T00:00:00.000,326500,2182300,2595060,
2021-04-17T00:00:00.000,311600,2086600,2569320,
2021-04-17T00:00:00.000,17641150,112798600,134059965,
2021-04-17T00:00:00.000,372800,2473600,2886585,
2021-04-17T00:00:00.000,10800,40500,0,
2021-04-17T00:00:00.000,700,21400,41340,
2021-04-17T00:00:00.000,337300,2053200,2385240,
2021-04-17T00:00:00.000,393600,2609200,2996370,
2021-04-16T00:00:00.000,219800,1353200,1753635,
2021-04-16T00:00:00.000,337300,2043800,2336100,
2021-04-16T00:00:00.000,244000,1543200,1744470,
2021-04-16T00:00:00.000,952150,6738700,7968285,
2021-04-16T00:00:00.000,520700,3340200,3856710,
2021-04-16T00:00:00.000,2600,17800,42510,
2021-04-16T00:00:00.000,143100,1060900,1135095,
2021-04-16T00:00:00.000,31600,269300,287040,
2021-04-16T00:00:00.000,520200,2818500,2621385,
2021-04-16T00:00:00.000,445300,2958700,3562065,
2021-04-16T00:00:00.000,497900,3409700,3993015,
2021-04-16T00:00:00.000,82800,474900,524745,
2021-04-16T00:00:00.000,222400,1491200,1719510,
2021-04-16T00:00:00.000,600,12400,30810,
2021-04-16T00:00:00.000,372800,2444000,2810535,
2021-04-16T00:00:00.000,1600,61600,0,
2021-04-16T00:00:00.000,146900,927300,1092780,
2021-04-16T00:00:00.000,80200,500200,548340,
2021-04-16T00:00:00.000,849500,4480700,5003505,
2021-04-16T00:00:00.000,2259300,13671000,16026270,
2021-04-16T00:00:00.000,164400,1349100,1739400,
2021-04-16T00:00:00.000,311600,2067400,2510820,
2021-04-16T00:00:00.000,6600,52800,78390,
2021-04-16T00:00:00.000,96600,631300,776490,
2021-04-16T00:00:00.000,221500,1479900,1676025,
2021-04-16T00:00:00.000,276100,1956000,2428335,
2021-04-16T00:00:00.000,414600,2782700,3359655,
2021-04-16T00:00:00.000,137800,954700,1047150,
2021-04-16T00:00:00.000,10800,40500,0,
2021-04-16T00:00:00.000,1343800,7409800,8532225,
2021-04-16T00:00:00.000,53300,360600,371475,
2021-04-16T00:00:00.000,543900,3415800,4043130,
2021-04-16T00:00:00.000,11100,53200,76440,
2021-04-16T00:00:00.000,700,21400,41340,
2021-04-16T00:00:00.000,162400,1070300,1187745,
2021-04-16T00:00:00.000,186400,1166800,1317030,
2021-04-16T00:00:00.000,283300,1916600,2182635,
2021-04-16T00:00:00.000,3800,20800,0,
2021-04-16T00:00:00.000,290200,1956800,2215590,
2021-04-16T00:00:00.000,376000,2487600,2913690,
2021-04-16T00:00:00.000,1584000,8743800,10655385,
2021-04-16T00:00:00.000,44500,275900,352755,
2021-04-16T00:00:00.000,534500,3856100,4687995,
2021-04-16T00:00:00.000,50600,337000,413205,
2021-04-16T00:00:00.000,31400,221300,211575,
2021-04-16T00:00:00.000,73000,890100,685425,
2021-04-16T00:00:00.000,157900,1036300,1102140,
2021-04-16T00:00:00.000,95500,675800,689325,
2021-04-16T00:00:00.000,51600,320400,363675,
2021-04-16T00:00:00.000,83100,553300,603915,
2021-04-16T00:00:00.000,267600,1791100,2085720,
2021-04-16T00:00:00.000,257000,1565300,1989975,
2021-04-16T00:00:00.000,326500,2119300,2438280,
2021-04-16T00:00:00.000,151000,990400,1071915,
2021-04-16T00:00:00.000,53700,378800,440505,
2021-04-16T00:00:00.000,70000,502400,665340,
2021-04-16T00:00:00.000,393600,2515100,2936700,
2021-04-16T00:00:00.000,40200,249400,266760,
2021-04-16T00:00:00.000,17641150,111083900,129777765,
2021-04-16T00:00:00.000,1658300,10032500,22487985,
2021-04-16T00:00:00.000,124400,778800,940485,
2021-04-16T00:00:00.000,192700,1499200,1667835,
2021-04-16T00:00:00.000,61100,404100,408915,
2021-04-16T00:00:00.000,709200,4276600,5107245,
2021-04-16T00:00:00.000,226600,1402500,1562925,
2021-04-15T00:00:00.000,543900,3362200,3989310,
2021-04-15T00:00:00.000,311600,2056500,2479230,
2021-04-15T00:00:00.000,124400,772900,940485,
2021-04-15T00:00:00.000,146900,925500,1079910,
2021-04-15T00:00:00.000,61100,392300,406575,
2021-04-15T00:00:00.000,849500,4416600,4937985,
2021-04-15T00:00:00.000,393600,2498700,2889900,
2021-04-15T00:00:00.000,226600,1390900,1548885,
2021-04-15T00:00:00.000,3800,20800,0,
2021-04-15T00:00:00.000,326500,2111200,2404350,
2021-04-15T00:00:00.000,372800,2431600,2672475,
2021-04-15T00:00:00.000,257000,1559700,1973595,
2021-04-15T00:00:00.000,51600,315200,362505,
2021-04-15T00:00:00.000,1343800,7225300,8435115,
2021-04-15T00:00:00.000,6600,52800,78390,
2021-04-15T00:00:00.000,221500,1446700,1659645,
2021-04-15T00:00:00.000,700,21300,41340,
2021-04-15T00:00:00.000,11100,53200,76440,
2021-04-15T00:00:00.000,600,12400,30810,
2021-04-15T00:00:00.000,445300,2927700,3529305,
2021-04-15T00:00:00.000,520200,2818300,2621385,
2021-04-15T00:00:00.000,164400,1349100,1673880,
2021-04-15T00:00:00.000,520700,3293300,3843840,
2021-04-15T00:00:00.000,143100,1053900,1075425,
2021-04-15T00:00:00.000,31600,262900,284700,
2021-04-15T00:00:00.000,70000,501300,664170,
2021-04-15T00:00:00.000,337300,2035900,2326740,
2021-04-15T00:00:00.000,952050,6664800,7910955,
2021-04-15T00:00:00.000,2259200,13452800,15715050,
2021-04-15T00:00:00.000,162400,1067100,1172535,
2021-04-15T00:00:00.000,31400,220800,210405,
2021-04-15T00:00:00.000,186400,1137000,1253850,
2021-04-15T00:00:00.000,222400,1489600,1716000,
2021-04-15T00:00:00.000,53300,359800,367965,
2021-04-15T00:00:00.000,96600,624500,761280,
2021-04-15T00:00:00.000,276100,1890300,2325375,
2021-04-15T00:00:00.000,376000,2480900,2911350,
2021-04-15T00:00:00.000,53700,375800,439335,
2021-04-15T00:00:00.000,157900,1004100,1089270,
2021-04-15T00:00:00.000,44500,274500,343395,
2021-04-15T00:00:00.000,17640950,109906600,127853115,
2021-04-15T00:00:00.000,83100,545200,598065,
2021-04-15T00:00:00.000,219800,1341700,1685775,
2021-04-15T00:00:00.000,1658300,9422200,20923695,
2021-04-15T00:00:00.000,10800,40500,0,
2021-04-15T00:00:00.000,283300,1911200,2153385,
2021-04-15T00:00:00.000,80200,498100,538980,
2021-04-15T00:00:00.000,137800,949800,1033110,
2021-04-15T00:00:00.000,73000,890100,685425,
2021-04-15T00:00:00.000,414600,2776700,3298815,
2021-04-15T00:00:00.000,50600,333700,408525,
2021-04-15T00:00:00.000,290200,1943000,2184000,
2021-04-15T00:00:00.000,534500,3811200,4659915,
2021-04-15T00:00:00.000,151000,986300,1015755,
2021-04-15T00:00:00.000,95500,673900,679965,
2021-04-15T00:00:00.000,1584000,8706400,10523175,
2021-04-15T00:00:00.000,2600,17800,42510,
2021-04-15T00:00:00.000,40200,248900,266760,
2021-04-15T00:00:00.000,267600,1781400,2061150,
2021-04-15T00:00:00.000,497900,3391600,3939195,
2021-04-15T00:00:00.000,82800,473300,510705,
2021-04-15T00:00:00.000,709200,4253300,4989075,
2021-04-15T00:00:00.000,192700,1497200,1656135,
2021-04-15T00:00:00.000,1600,61600,0,
2021-04-15T00:00:00.000,244000,1533800,1738620,
2021-04-14T00:00:00.000,520200,2735600,2509065,
2021-04-14T00:00:00.000,17640650,107481800,125875815,
2021-04-14T00:00:00.000,6600,52800,78390,
2021-04-14T00:00:00.000,51600,309900,361335,
2021-04-14T00:00:00.000,326500,2096500,2403180,
2021-04-14T00:00:00.000,164400,1274600,1673880,
2021-04-14T00:00:00.000,257000,1502700,1887015,
2021-04-14T00:00:00.000,497900,3263500,3777735,
2021-04-14T00:00:00.000,276100,1884100,2283255,
2021-04-14T00:00:00.000,143100,1017800,1064895,
2021-04-14T00:00:00.000,80200,482000,512070,
2021-04-14T00:00:00.000,1584000,8591700,10496265,
2021-04-14T00:00:00.000,146900,916400,1078740,
2021-04-14T00:00:00.000,44500,268100,341055,
2021-04-14T00:00:00.000,82800,468100,488475,
2021-04-14T00:00:00.000,414600,2720800,3296475,
2021-04-14T00:00:00.000,157900,997300,1088100,
2021-04-14T00:00:00.000,1343800,7112800,8370765,
2021-04-14T00:00:00.000,372800,2402900,2668965,
2021-04-14T00:00:00.000,311600,1962200,2366910,
2021-04-14T00:00:00.000,40200,243100,255060,
2021-04-14T00:00:00.000,3800,20800,0,
2021-04-14T00:00:00.000,337300,1984900,2318550,
2021-04-14T00:00:00.000,700,21300,41340,
2021-04-14T00:00:00.000,151000,954700,1013415,
2021-04-14T00:00:00.000,31400,218400,210405,
2021-04-14T00:00:00.000,83100,533200,598065,
2021-04-14T00:00:00.000,543900,3255700,3983460,
2021-04-14T00:00:00.000,2259200,13160600,15417870,
2021-04-14T00:00:00.000,2600,17800,42510,
2021-04-14T00:00:00.000,709200,4099600,4883775,
2021-04-14T00:00:00.000,31600,258500,271830,
2021-04-14T00:00:00.000,11100,53200,76440,
2021-04-14T00:00:00.000,290200,1926600,2091570,
2021-04-14T00:00:00.000,61100,388600,406575,
2021-04-14T00:00:00.000,534500,3736400,4503135,
2021-04-14T00:00:00.000,50600,320600,389805,
2021-04-14T00:00:00.000,283300,1888500,2151045,
2021-04-14T00:00:00.000,69900,492800,639600,
2021-04-14T00:00:00.000,445300,2811800,3379545,
2021-04-14T00:00:00.000,10800,40500,0,
2021-04-14T00:00:00.000,96600,622300,751920,
2021-04-14T00:00:00.000,600,12400,30810,
2021-04-14T00:00:00.000,951850,6400700,7792785,
2021-04-14T00:00:00.000,219800,1296800,1684605,
2021-04-14T00:00:00.000,162400,1048300,1121055,
2021-04-14T00:00:00.000,849500,4232400,4932135,
2021-04-14T00:00:00.000,267600,1731300,2034240,
2021-04-14T00:00:00.000,520700,3280800,3841500,
2021-04-14T00:00:00.000,53700,360400,419445,
2021-04-14T00:00:00.000,73000,883700,685425,
2021-04-14T00:00:00.000,192700,1493900,1590615,
2021-04-14T00:00:00.000,137800,940100,986310,
2021-04-14T00:00:00.000,226600,1377400,1546545,
2021-04-14T00:00:00.000,124400,762700,904215,
2021-04-14T00:00:00.000,1600,61600,0,
2021-04-14T00:00:00.000,393600,2462100,2885220,
2021-04-14T00:00:00.000,1658300,9301300,19818045,
2021-04-14T00:00:00.000,244000,1513100,1736280,
2021-04-14T00:00:00.000,376000,2437400,2796690,
2021-04-14T00:00:00.000,221500,1417100,1659645,
2021-04-14T00:00:00.000,222400,1484200,1714830,
2021-04-14T00:00:00.000,53300,357300,353925,
2021-04-14T00:00:00.000,186400,1099000,1253850,
2021-04-14T00:00:00.000,95500,666100,679965,
2021-04-13T00:00:00.000,30900,216400,205725,
2021-04-13T00:00:00.000,82500,520500,596895,
2021-04-13T00:00:00.000,444100,2797500,3378375,
2021-04-13T00:00:00.000,533800,3598700,4493775,
2021-04-13T00:00:00.000,160200,1017600,1116375,
2021-04-13T00:00:00.000,53700,357400,418275,
2021-04-13T00:00:00.000,266700,1661100,1962870,
2021-04-13T00:00:00.000,1600,61600,0,
2021-04-13T00:00:00.000,256100,1489600,1871805,
2021-04-13T00:00:00.000,1658300,8701800,19330155,
2021-04-13T00:00:00.000,150900,944900,1008735,
2021-04-13T00:00:00.000,143300,879400,1010880,
